(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 2005 (Leitband)

"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Verbandsgemeinde";"Gemeinde";"Kennziffer Briefwahlzugehörigkeit";"Name";"Größenklasse"
"002";"01";"0";"54";"5420";"033";"20";"Friedrichstadt, Stadt";"06"
"002";"01";"0";"54";"5420";"070";"20";"Koldenbüttel";"04"
"002";"01";"0";"54";"5420";"119";"20";"Seeth";"04"
"002";"01";"0";"54";"5420";"141";"20";"Uelvesbüll";"03"
"002";"01";"0";"54";"5420";"161";"20";"Witzwort";"04"
"002";"01";"0";"54";"5420";"999";"20";"BW GV Friedrichstadt";"99"
"002";"01";"0";"54";"5426";"007";"26";"Arlewatt";"03"
"002";"01";"0";"54";"5426";"042";"26";"Hattstedt";"06"
"002";"01";"0";"54";"5426";"043";"26";"Hattstedtermarsch";"03"
"002";"01";"0";"54";"5426";"052";"26";"Horstedt";"04"
"002";"01";"0";"54";"5426";"097";"26";"Olderup";"03"
"002";"01";"0";"54";"5426";"115";"26";"Schobüll";"05"
"002";"01";"0";"54";"5426";"162";"26";"Wobbenbüll";"03"
"002";"01";"0";"54";"5426";"999";"26";"BW GV Hattstedt";"99"
"002";"01";"0";"54";"5433";"001";"33";"Achtrup";"05"
"002";"01";"0";"54";"5433";"018";"33";"Bramstedtlund";"03"
"002";"01";"0";"54";"5433";"062";"33";"Karlum";"03"
"002";"01";"0";"54";"5433";"068";"33";"Klixbüll";"04"
"002";"01";"0";"54";"5433";"073";"33";"Ladelund";"05"
"002";"01";"0";"54";"5433";"124";"33";"Sprakebüll";"03"
"002";"01";"0";"54";"5433";"125";"33";"Stadum";"05"
"002";"01";"0";"54";"5433";"136";"33";"Tinningstedt";"03"
"002";"01";"0";"54";"5433";"154";"33";"Westre";"03"
"002";"01";"0";"54";"5433";"167";"33";"Enge-Sande";"05"
"002";"01";"0";"54";"5433";"999";"33";"BW GV Karrharde";"99"
"002";"01";"0";"54";"5439";"046";"39";"Hörnum (Sylt)";"04"
"002";"01";"0";"54";"5439";"061";"39";"Kampen (Sylt)";"04"
"002";"01";"0";"54";"5439";"078";"39";"List";"06"
"002";"01";"0";"54";"5439";"107";"39";"Rantum (Sylt)";"04"
"002";"01";"0";"54";"5439";"133";"39";"Sylt-Ost";"08"
"002";"01";"0";"54";"5439";"149";"39";"Wenningstedt-Braderup (Sylt)";"05"
"002";"01";"0";"54";"5439";"999";"39";"BW GV Landschaft Sylt";"99"
"002";"01";"0";"54";"5450";"026";"50";"Elisabeth-Sophien-Koog";"01"
"002";"01";"0";"54";"5450";"091";"50";"Nordstrand";"06"
"002";"01";"0";"54";"5450";"999";"50";"BW GV Nordstrand";"99"
"002";"01";"0";"54";"5453";"003";"53";"Ahrenviöl";"04"
"002";"01";"0";"54";"5453";"004";"53";"Ahrenviölfeld";"03"
"002";"01";"0";"54";"5453";"011";"53";"Behrendorf";"04"
"002";"01";"0";"54";"5453";"013";"53";"Bondelum";"03"
"002";"01";"0";"54";"5453";"041";"53";"Haselund";"04"
"002";"01";"0";"54";"5453";"057";"53";"Immenstedt";"04"
"002";"01";"0";"54";"5453";"079";"53";"Löwenstedt";"04"
"002";"01";"0";"54";"5453";"092";"53";"Norstedt";"03"
"002";"01";"0";"54";"5453";"101";"53";"Oster-Ohrstedt";"04"
"002";"01";"0";"54";"5453";"118";"53";"Schwesing";"04"
"002";"01";"0";"54";"5453";"123";"53";"Sollwitt";"03"
"002";"01";"0";"54";"5453";"144";"53";"Viöl";"05"
"002";"01";"0";"54";"5453";"152";"53";"Wester-Ohrstedt";"05"
"002";"01";"0";"54";"5453";"999";"53";"BW GV Viöl";"99"
"002";"01";"0";"54";"5459";"039";"59";"Gröde";"01"
"002";"01";"0";"54";"5459";"050";"59";"Hooge";"01"
"002";"01";"0";"54";"5459";"074";"59";"Langeneß";"02"
"002";"01";"0";"54";"5459";"103";"59";"Pellworm";"05"
"002";"01";"0";"54";"5459";"999";"59";"BW GV Pellworm";"99"
"002";"01";"0";"54";"5465";"010";"65";"Bargum";"04"
"002";"01";"0";"54";"5465";"014";"65";"Bordelum";"05"
"002";"01";"0";"54";"5465";"075";"65";"Langenhorn";"07"
"002";"01";"0";"54";"5465";"093";"65";"Ockholm";"03"
"002";"01";"0";"54";"5465";"999";"65";"BW GV Stollberg";"99"
"002";"01";"0";"54";"5466";"016";"66";"Bosbüll";"03"
"002";"01";"0";"54";"5466";"017";"66";"Braderup";"04"
"002";"01";"0";"54";"5466";"027";"66";"Ellhöft";"02"
"002";"01";"0";"54";"5466";"048";"66";"Holm";"01"
"002";"01";"0";"54";"5466";"055";"66";"Humptrup";"04"
"002";"01";"0";"54";"5466";"077";"66";"Lexgaard";"01"
"002";"01";"0";"54";"5466";"131";"66";"Süderlügum";"06"
"002";"01";"0";"54";"5466";"142";"66";"Uphusum";"03"
"002";"01";"0";"54";"5466";"999";"66";"BW GV Süderlügum";"99"
"002";"01";"0";"54";"5471";"032";"71";"Fresendelf";"01"
"002";"01";"0";"54";"5471";"054";"71";"Hude";"02"
"002";"01";"0";"54";"5471";"084";"71";"Mildstedt";"07"
"002";"01";"0";"54";"5471";"096";"71";"Oldersbek";"04"
"002";"01";"0";"54";"5471";"099";"71";"Ostenfeld (Husum)";"05"
"002";"01";"0";"54";"5471";"105";"71";"Ramstedt";"03"
"002";"01";"0";"54";"5471";"106";"71";"Rantrum";"05"
"002";"01";"0";"54";"5471";"116";"71";"Schwabstedt";"05"
"002";"01";"0";"54";"5471";"120";"71";"Simonsberg";"04"
"002";"01";"0";"54";"5471";"130";"71";"Süderhöft";"01"
"002";"01";"0";"54";"5471";"132";"71";"Südermarsch";"02"
"002";"01";"0";"54";"5471";"156";"71";"Winnert";"04"
"002";"01";"0";"54";"5471";"157";"71";"Wisch";"02"
"002";"01";"0";"54";"5471";"159";"71";"Wittbek";"04"
"002";"01";"0";"54";"5471";"999";"71";"BW GV Treene";"99"
"002";"01";"0";"54";"5480";"009";"80";"Aventoft";"04"
"002";"01";"0";"54";"5480";"034";"80";"Friedrich-Wilhelm-Lübke-Koog";"02"
"002";"01";"0";"54";"5480";"065";"80";"Klanxbüll";"04"
"002";"01";"0";"54";"5480";"086";"80";"Neukirchen";"05"
"002";"01";"0";"54";"5480";"110";"80";"Rodenäs";"03"
"002";"01";"0";"54";"5480";"166";"80";"Emmelsbüll-Horsbüll";"05"
"002";"01";"0";"54";"5480";"999";"80";"BW GV Wiedingharde";"99"
"002";"01";"0";"54";"0000";"019";"01";"Bredstedt, Stadt";"08"
"002";"01";"0";"54";"0000";"108";"01";"Reußenköge";"03"
"002";"01";"0";"54";"0000";"999";"01";"BW Gemeinden Bredstedt und Reußenköge";"99"
"009";"01";"0";"55";"0000";"001";"00";"Ahrensbök";"08"
"009";"01";"0";"55";"0000";"004";"00";"Bad Schwartau, Stadt";"09"
"009";"01";"0";"55";"0000";"007";"00";"Bosau";"07"
"009";"01";"0";"55";"0000";"012";"00";"Eutin, Stadt";"09"
"009";"01";"0";"55";"0000";"016";"00";"Grömitz";"08"
"009";"01";"0";"55";"0000";"017";"00";"Großenbrode";"06"
"009";"01";"0";"55";"0000";"021";"00";"Heiligenhafen, Stadt";"08"
"009";"01";"0";"55";"0000";"028";"00";"Malente";"09"
"009";"01";"0";"55";"0000";"032";"00";"Neustadt in Holstein, Stadt";"09"
"009";"01";"0";"55";"0000";"033";"00";"Oldenburg in Holstein, Stadt";"08"
"009";"01";"0";"55";"0000";"035";"00";"Ratekau";"09"
"009";"01";"0";"55";"0000";"040";"00";"Stockelsdorf";"09"
"009";"01";"0";"55";"0000";"041";"00";"Süsel";"08"
"009";"01";"0";"55";"0000";"042";"00";"Timmendorfer Strand";"08"
"009";"01";"0";"55";"0000";"044";"00";"Scharbeutz";"09"
"009";"01";"0";"55";"0000";"046";"00";"Fehmarn, Stadt";"09"
"009";"01";"0";"55";"5530";"010";"30";"Dahme";"05"
"009";"01";"0";"55";"5530";"018";"30";"Grube";"04"
"009";"01";"0";"55";"5530";"025";"30";"Kellenhusen (Ostsee)";"05"
"009";"01";"0";"55";"5530";"036";"30";"Riepsdorf";"05"
"009";"01";"0";"55";"5530";"999";"30";"BW GV Grube";"99"
"009";"01";"0";"55";"5543";"014";"43";"Göhl";"05"
"009";"01";"0";"55";"5543";"015";"43";"Gremersdorf";"05"
"009";"01";"0";"55";"5543";"022";"43";"Heringsdorf";"05"
"009";"01";"0";"55";"5543";"031";"43";"Neukirchen";"05"
"009";"01";"0";"55";"5543";"043";"43";"Wangels";"06"
"009";"01";"0";"55";"5543";"999";"43";"BW GV Oldenburg-Land";"99"
"009";"01";"0";"55";"5546";"006";"46";"Beschendorf";"04"
"009";"01";"0";"55";"5546";"011";"46";"Damlos";"04"
"009";"01";"0";"55";"5546";"020";"46";"Harmsdorf";"04"
"009";"01";"0";"55";"5546";"023";"46";"Kabelhorst";"03"
"009";"01";"0";"55";"5546";"027";"46";"Lensahn";"08"
"009";"01";"0";"55";"5546";"029";"46";"Manhagen";"03"
"009";"01";"0";"55";"5546";"999";"46";"BW GV Lensahn";"99"
"009";"01";"0";"55";"5591";"002";"91";"Altenkrempe";"05"
"009";"01";"0";"55";"5591";"024";"91";"Kasseedorf";"05"
"009";"01";"0";"55";"5591";"037";"91";"Schashagen";"06"
"009";"01";"0";"55";"5591";"038";"91";"Schönwalde am Bungsberg";"06"
"009";"01";"0";"55";"5591";"039";"91";"Sierksdorf";"05"
"009";"01";"0";"55";"5591";"999";"91";"BW GV Ostholstein-Mitte";"99"
"007";"01";"0";"56";"0000";"001";"00";"Appen";"08"
"007";"01";"0";"56";"0000";"002";"00";"Barmstedt, Stadt";"08"
"007";"01";"0";"56";"0000";"015";"00";"Elmshorn, Stadt";"10"
"007";"01";"0";"56";"0000";"018";"00";"Halstenbek";"09"
"007";"01";"0";"56";"0000";"025";"00";"Helgoland";"05"
"007";"01";"0";"56";"0000";"039";"00";"Pinneberg, Stadt";"10"
"007";"01";"0";"56";"0000";"041";"00";"Quickborn, Stadt";"10"
"007";"01";"0";"56";"0000";"043";"00";"Rellingen";"09"
"007";"01";"0";"56";"0000";"044";"00";"Schenefeld, Stadt";"09"
"007";"01";"0";"56";"0000";"048";"00";"Tornesch, Stadt";"09"
"007";"01";"0";"56";"0000";"049";"00";"Uetersen, Stadt";"09"
"007";"01";"0";"56";"0000";"050";"00";"Wedel, Stadt";"10"
"007";"01";"0";"56";"5611";"005";"11";"Bönningstedt";"07"
"007";"01";"0";"56";"5611";"013";"11";"Ellerbek";"07"
"007";"01";"0";"56";"5611";"021";"11";"Hasloh";"07"
"007";"01";"0";"56";"5611";"999";"11";"BW GV Bönningstedt";"99"
"007";"01";"0";"56";"5616";"029";"16";"Klein Nordende";"07"
"007";"01";"0";"56";"5616";"030";"16";"Klein Offenseth-Sparrieshoop";"06"
"007";"01";"0";"56";"5616";"031";"16";"Kölln-Reisiek";"06"
"007";"01";"0";"56";"5616";"033";"16";"Seester";"04"
"007";"01";"0";"56";"5616";"042";"16";"Raa-Besenbek";"04"
"007";"01";"0";"56";"5616";"045";"16";"Seestermühe";"04"
"007";"01";"0";"56";"5616";"046";"16";"Seeth-Ekholt";"04"
"007";"01";"0";"56";"5616";"999";"16";"BW GV Elmshorn-Land";"99"
"007";"01";"0";"56";"5628";"019";"28";"Haselau";"05"
"007";"01";"0";"56";"5628";"020";"28";"Haseldorf";"05"
"007";"01";"0";"56";"5628";"027";"28";"Hetlingen";"05"
"007";"01";"0";"56";"5628";"999";"28";"BW GV Haseldorf";"99"
"007";"01";"0";"56";"5636";"006";"36";"Bokel";"04"
"007";"01";"0";"56";"5636";"010";"36";"Brande-Hörnerkirchen";"05"
"007";"01";"0";"56";"5636";"038";"36";"Osterhorn";"03"
"007";"01";"0";"56";"5636";"051";"36";"Westerhorn";"05"
"007";"01";"0";"56";"5636";"999";"36";"BW GV Hörnerkirchen";"99"
"007";"01";"0";"56";"5642";"016";"42";"Groß Nordende";"04"
"007";"01";"0";"56";"5642";"023";"42";"Heidgraben";"06"
"007";"01";"0";"56";"5642";"024";"42";"Heist";"06"
"007";"01";"0";"56";"5642";"028";"42";"Holm";"07"
"007";"01";"0";"56";"5642";"036";"42";"Moorrege";"07"
"007";"01";"0";"56";"5642";"037";"42";"Neuendeich";"04"
"007";"01";"0";"56";"5642";"999";"42";"BW GV Moorrege";"99"
"007";"01";"0";"56";"5648";"009";"48";"Borstel-Hohenraden";"05"
"007";"01";"0";"56";"5648";"032";"48";"Kummerfeld";"05"
"007";"01";"0";"56";"5648";"040";"48";"Prisdorf";"06"
"007";"01";"0";"56";"5648";"047";"48";"Tangstedt";"05"
"007";"01";"0";"56";"5648";"999";"48";"BW GV Pinneberg-Land";"99"
"007";"01";"0";"56";"5660";"003";"60";"Bevern";"04"
"007";"01";"0";"56";"5660";"004";"60";"Bilsen";"04"
"007";"01";"0";"56";"5660";"008";"60";"Bokholt-Hanredder";"05"
"007";"01";"0";"56";"5660";"011";"60";"Bullenkuhlen";"03"
"007";"01";"0";"56";"5660";"014";"60";"Ellerhoop";"05"
"007";"01";"0";"56";"5660";"017";"60";"Groß Offenseth-Aspern";"03"
"007";"01";"0";"56";"5660";"022";"60";"Heede";"04"
"007";"01";"0";"56";"5660";"026";"60";"Hemdingen";"05"
"007";"01";"0";"56";"5660";"034";"60";"Langeln";"04"
"007";"01";"0";"56";"5660";"035";"60";"Lutzhorn";"04"
"007";"01";"0";"56";"5660";"999";"60";"BW GV Rantzau";"99"
"006";"01";"0";"57";"0000";"025";"00";"Heikendorf";"08"
"006";"01";"0";"57";"0000";"036";"00";"Klausdorf";"08"
"006";"01";"0";"57";"0000";"043";"00";"Laboe";"08"
"006";"01";"0";"57";"0000";"048";"00";"Lütjenburg, Stadt";"08"
"006";"01";"0";"57";"0000";"051";"00";"Mönkeberg";"07"
"006";"01";"0";"57";"0000";"057";"00";"Plön, Stadt";"09"
"006";"01";"0";"57";"0000";"062";"00";"Preetz, Stadt";"09"
"006";"01";"0";"57";"0000";"064";"00";"Raisdorf";"08"
"006";"01";"0";"57";"0000";"073";"00";"Schönberg (Holstein)";"08"
"006";"01";"0";"57";"0000";"074";"00";"Schönkirchen";"08"
"006";"01";"0";"57";"5707";"008";"07";"Bönebüttel";"06"
"006";"01";"0";"57";"5707";"024";"07";"Großharrie";"04"
"006";"01";"0";"57";"5707";"068";"07";"Rendswühren";"04"
"006";"01";"0";"57";"5707";"071";"07";"Schillsdorf";"04"
"006";"01";"0";"57";"5707";"083";"07";"Tasdorf";"03"
"006";"01";"0";"57";"5707";"999";"07";"BW GV Bokhorst";"99"
"006";"01";"0";"57";"5727";"004";"27";"Behrensdorf (Ostsee)";"04"
"006";"01";"0";"57";"5727";"007";"27";"Blekendorf";"05"
"006";"01";"0";"57";"5727";"013";"27";"Dannau";"04"
"006";"01";"0";"57";"5727";"021";"27";"Giekau";"05"
"006";"01";"0";"57";"5727";"026";"27";"Helmstorf";"03"
"006";"01";"0";"57";"5727";"027";"27";"Högsdorf";"03"
"006";"01";"0";"57";"5727";"029";"27";"Hohenfelde";"05"
"006";"01";"0";"57";"5727";"030";"27";"Hohwacht (Ostsee)";"04"
"006";"01";"0";"57";"5727";"034";"27";"Kirchnüchel";"02"
"006";"01";"0";"57";"5727";"035";"27";"Klamp";"04"
"006";"01";"0";"57";"5727";"038";"27";"Kletkamp";"02"
"006";"01";"0";"57";"5727";"055";"27";"Panker";"05"
"006";"01";"0";"57";"5727";"076";"27";"Schwartbuck";"04"
"006";"01";"0";"57";"5727";"082";"27";"Tröndel";"03"
"006";"01";"0";"57";"5727";"999";"27";"BW GV Lütjenburg-Land";"99"
"006";"01";"0";"57";"5739";"001";"39";"Ascheberg (Holstein)";"07"
"006";"01";"0";"57";"5739";"009";"39";"Bösdorf";"05"
"006";"01";"0";"57";"5739";"015";"39";"Dersau";"04"
"006";"01";"0";"57";"5739";"017";"39";"Dörnick";"03"
"006";"01";"0";"57";"5739";"022";"39";"Grebin";"05"
"006";"01";"0";"57";"5739";"032";"39";"Kalübbe";"04"
"006";"01";"0";"57";"5739";"045";"39";"Lebrade";"04"
"006";"01";"0";"57";"5739";"053";"39";"Nehmten";"03"
"006";"01";"0";"57";"5739";"065";"39";"Rantzau";"03"
"006";"01";"0";"57";"5739";"067";"39";"Rathjensdorf";"04"
"006";"01";"0";"57";"5739";"089";"39";"Wittmoldt";"02"
"006";"01";"0";"57";"5739";"999";"39";"BW GV Plön-Land";"99"
"006";"01";"0";"57";"5747";"002";"47";"Barmissen";"02"
"006";"01";"0";"57";"5747";"010";"47";"Boksee";"03"
"006";"01";"0";"57";"5747";"011";"47";"Bothkamp";"03"
"006";"01";"0";"57";"5747";"023";"47";"Großbarkau";"03"
"006";"01";"0";"57";"5747";"031";"47";"Honigsee";"03"
"006";"01";"0";"57";"5747";"033";"47";"Kirchbarkau";"04"
"006";"01";"0";"57";"5747";"037";"47";"Klein Barkau";"03"
"006";"01";"0";"57";"5747";"042";"47";"Kühren";"04"
"006";"01";"0";"57";"5747";"046";"47";"Lehmkuhlen";"05"
"006";"01";"0";"57";"5747";"047";"47";"Löptin";"03"
"006";"01";"0";"57";"5747";"054";"47";"Nettelsee";"03"
"006";"01";"0";"57";"5747";"058";"47";"Pohnsdorf";"03"
"006";"01";"0";"57";"5747";"059";"47";"Postfeld";"03"
"006";"01";"0";"57";"5747";"066";"47";"Rastorf";"04"
"006";"01";"0";"57";"5747";"070";"47";"Schellhorn";"05"
"006";"01";"0";"57";"5747";"084";"47";"Wahlstorf";"04"
"006";"01";"0";"57";"5747";"086";"47";"Warnau";"03"
"006";"01";"0";"57";"5747";"999";"47";"BW GV Preetz-Land";"99"
"006";"01";"0";"57";"5755";"003";"55";"Barsbek";"04"
"006";"01";"0";"57";"5755";"006";"55";"Bendfeld";"03"
"006";"01";"0";"57";"5755";"012";"55";"Brodersdorf";"03"
"006";"01";"0";"57";"5755";"018";"55";"Fahren";"02"
"006";"01";"0";"57";"5755";"020";"55";"Fiefbergen";"04"
"006";"01";"0";"57";"5755";"028";"55";"Höhndorf";"03"
"006";"01";"0";"57";"5755";"039";"55";"Köhn";"04"
"006";"01";"0";"57";"5755";"040";"55";"Krokau";"03"
"006";"01";"0";"57";"5755";"041";"55";"Krummbek";"03"
"006";"01";"0";"57";"5755";"049";"55";"Lutterbek";"03"
"006";"01";"0";"57";"5755";"056";"55";"Passade";"03"
"006";"01";"0";"57";"5755";"060";"55";"Prasdorf";"03"
"006";"01";"0";"57";"5755";"063";"55";"Probsteierhagen";"05"
"006";"01";"0";"57";"5755";"078";"55";"Stakendorf";"03"
"006";"01";"0";"57";"5755";"079";"55";"Stein";"04"
"006";"01";"0";"57";"5755";"087";"55";"Wendtorf";"05"
"006";"01";"0";"57";"5755";"088";"55";"Wisch";"04"
"006";"01";"0";"57";"5755";"999";"55";"BW GV Probstei";"99"
"006";"01";"0";"57";"5775";"016";"75";"Dobersdorf";"05"
"006";"01";"0";"57";"5775";"044";"75";"Lammershagen";"03"
"006";"01";"0";"57";"5775";"050";"75";"Martensrade";"05"
"006";"01";"0";"57";"5775";"052";"75";"Mucheln";"04"
"006";"01";"0";"57";"5775";"072";"75";"Schlesen";"04"
"006";"01";"0";"57";"5775";"077";"75";"Selent";"05"
"006";"01";"0";"57";"5775";"081";"75";"Stoltenberg";"03"
"006";"01";"0";"57";"5775";"090";"75";"Fargau-Pratjau";"04"
"006";"01";"0";"57";"5775";"999";"75";"BW GV Selent/ Schlesen";"99"
"006";"01";"0";"57";"5779";"005";"79";"Belau";"03"
"006";"01";"0";"57";"5779";"069";"79";"Ruhwinkel";"05"
"006";"01";"0";"57";"5779";"080";"79";"Stolpe";"05"
"006";"01";"0";"57";"5779";"085";"79";"Wankendorf";"06"
"006";"01";"0";"57";"5779";"999";"79";"BW GV Wankendorf";"99"
"005";"01";"0";"58";"0000";"005";"00";"Altenholz";"08"
"004";"01";"0";"58";"0000";"022";"00";"Bordesholm";"08"
"004";"01";"0";"58";"0000";"034";"00";"Büdelsdorf, Stadt";"09"
"004";"01";"0";"58";"0000";"043";"00";"Eckernförde, Stadt";"10"
"004";"01";"0";"58";"0000";"058";"00";"Gettorf";"08"
"004";"01";"0";"58";"0000";"077";"00";"Hohenwestedt";"07"
"005";"01";"0";"58";"0000";"092";"00";"Kronshagen";"09"
"004";"01";"0";"58";"0000";"117";"00";"Nortorf, Stadt";"08"
"004";"01";"0";"58";"0000";"135";"00";"Rendsburg, Stadt";"10"
"004";"01";"0";"58";"0000";"140";"00";"Schacht-Audorf";"07"
"004";"01";"0";"58";"5803";"001";"03";"Achterwehr";"04"
"004";"01";"0";"58";"5803";"028";"03";"Bredenbek";"05"
"004";"01";"0";"58";"5803";"050";"03";"Felde";"06"
"004";"01";"0";"58";"5803";"093";"03";"Krummwisch";"04"
"004";"01";"0";"58";"5803";"104";"03";"Melsdorf";"05"
"004";"01";"0";"58";"5803";"126";"03";"Ottendorf";"04"
"004";"01";"0";"58";"5803";"130";"03";"Quarnbek";"05"
"004";"01";"0";"58";"5803";"171";"03";"Westensee";"05"
"004";"01";"0";"58";"5803";"999";"03";"BW GV Achterwehr";"99"
"004";"01";"0";"58";"5808";"007";"08";"Arpsdorf";"03"
"004";"01";"0";"58";"5808";"009";"08";"Aukrug";"07"
"004";"01";"0";"58";"5808";"044";"08";"Ehndorf";"04"
"004";"01";"0";"58";"5808";"128";"08";"Padenstedt";"05"
"004";"01";"0";"58";"5808";"169";"08";"Wasbek";"06"
"004";"01";"0";"58";"5808";"999";"08";"BW GV Aukrug";"99"
"004";"01";"0";"58";"5814";"016";"14";"Bissee";"02"
"004";"01";"0";"58";"5814";"033";"14";"Brügge";"04"
"004";"01";"0";"58";"5814";"063";"14";"Grevenkrug";"03"
"004";"01";"0";"58";"5814";"064";"14";"Groß Buchwald";"03"
"004";"01";"0";"58";"5814";"076";"14";"Hoffeld";"02"
"004";"01";"0";"58";"5814";"098";"14";"Loop";"02"
"004";"01";"0";"58";"5814";"108";"14";"Mühbrook";"04"
"004";"01";"0";"58";"5814";"109";"14";"Negenharrie";"03"
"004";"01";"0";"58";"5814";"133";"14";"Reesdorf";"02"
"004";"01";"0";"58";"5814";"143";"14";"Schmalstede";"03"
"004";"01";"0";"58";"5814";"144";"14";"Schönbek";"02"
"004";"01";"0";"58";"5814";"153";"14";"Sören";"02"
"004";"01";"0";"58";"5814";"170";"14";"Wattenbek";"06"
"004";"01";"0";"58";"5814";"999";"14";"BW GV Bordesholm-Land";"99"
"004";"01";"0";"58";"5822";"037";"22";"Dänischenhagen";"07"
"004";"01";"0";"58";"5822";"116";"22";"Noer";"04"
"004";"01";"0";"58";"5822";"150";"22";"Schwedeneck";"07"
"004";"01";"0";"58";"5822";"157";"22";"Strande";"05"
"004";"01";"0";"58";"5822";"999";"22";"BW GV Dänischenhagen";"99"
"004";"01";"0";"58";"5824";"051";"24";"Felm";"05"
"004";"01";"0";"58";"5824";"096";"24";"Lindau";"05"
"004";"01";"0";"58";"5824";"110";"24";"Neudorf-Bornstein";"05"
"004";"01";"0";"58";"5824";"112";"24";"Neuwittenbek";"05"
"004";"01";"0";"58";"5824";"121";"24";"Osdorf";"06"
"004";"01";"0";"58";"5824";"142";"24";"Schinkel";"05"
"004";"01";"0";"58";"5824";"165";"24";"Tüttendorf";"05"
"004";"01";"0";"58";"5824";"999";"24";"BW GV Dänischer Wohld";"99"
"004";"01";"0";"58";"5830";"019";"30";"Böhnhusen";"03"
"004";"01";"0";"58";"5830";"053";"30";"Flintbek";"08"
"004";"01";"0";"58";"5830";"145";"30";"Schönhorst";"03"
"004";"01";"0";"58";"5830";"160";"30";"Techelsdorf";"02"
"004";"01";"0";"58";"5830";"999";"30";"BW GV Flintbek";"99"
"004";"01";"0";"58";"5833";"003";"33";"Alt Duvenstedt";"05"
"004";"01";"0";"58";"5833";"054";"33";"Fockbek";"08"
"004";"01";"0";"58";"5833";"118";"33";"Nübbel";"05"
"004";"01";"0";"58";"5833";"136";"33";"Rickert";"05"
"004";"01";"0";"58";"5833";"999";"33";"BW GV Fockbek";"99"
"004";"01";"0";"58";"5839";"013";"39";"Beldorf";"03"
"004";"01";"0";"58";"5839";"014";"39";"Bendorf";"03"
"004";"01";"0";"58";"5839";"025";"39";"Bornholt";"03"
"004";"01";"0";"58";"5839";"061";"39";"Gokels";"04"
"004";"01";"0";"58";"5839";"072";"39";"Hanerau-Hademarschen";"07"
"004";"01";"0";"58";"5839";"100";"39";"Lütjenwestedt";"04"
"004";"01";"0";"58";"5839";"119";"39";"Oldenbüttel";"03"
"004";"01";"0";"58";"5839";"151";"39";"Seefeld";"03"
"004";"01";"0";"58";"5839";"156";"39";"Steenfeld";"03"
"004";"01";"0";"58";"5839";"158";"39";"Tackesdorf";"01"
"004";"01";"0";"58";"5839";"161";"39";"Thaden";"03"
"004";"01";"0";"58";"5839";"999";"39";"BW GV Hanerau-Hademarschen";"99"
"004";"01";"0";"58";"5844";"015";"44";"Beringstedt";"04"
"004";"01";"0";"58";"5844";"062";"44";"Grauel";"03"
"004";"01";"0";"58";"5844";"074";"44";"Heinkenborstel";"02"
"004";"01";"0";"58";"5844";"085";"44";"Jahrsdorf";"03"
"004";"01";"0";"58";"5844";"103";"44";"Meezen";"03"
"004";"01";"0";"58";"5844";"106";"44";"Mörel";"03"
"004";"01";"0";"58";"5844";"113";"44";"Nienborstel";"04"
"004";"01";"0";"58";"5844";"115";"44";"Nindorf";"04"
"004";"01";"0";"58";"5844";"125";"44";"Osterstedt";"04"
"004";"01";"0";"58";"5844";"131";"44";"Rade b. Hohenwestedt";"01"
"004";"01";"0";"58";"5844";"134";"44";"Remmels";"03"
"004";"01";"0";"58";"5844";"159";"44";"Tappendorf";"03"
"004";"01";"0";"58";"5844";"164";"44";"Todenbüttel";"05"
"004";"01";"0";"58";"5844";"167";"44";"Wapelfeld";"03"
"004";"01";"0";"58";"5844";"999";"44";"BW GV Hohenwestedt-Land";"99"
"004";"01";"0";"58";"5847";"010";"47";"Bargstall";"02"
"004";"01";"0";"58";"5847";"029";"47";"Breiholz";"05"
"004";"01";"0";"58";"5847";"036";"47";"Christiansholm";"03"
"004";"01";"0";"58";"5847";"047";"47";"Elsdorf-Westermühlen";"05"
"004";"01";"0";"58";"5847";"055";"47";"Friedrichsgraben";"01"
"004";"01";"0";"58";"5847";"056";"47";"Friedrichsholm";"03"
"004";"01";"0";"58";"5847";"070";"47";"Hamdorf";"05"
"004";"01";"0";"58";"5847";"078";"47";"Hohn";"06"
"004";"01";"0";"58";"5847";"089";"47";"Königshügel";"02"
"004";"01";"0";"58";"5847";"097";"47";"Lohe-Föhrden";"04"
"004";"01";"0";"58";"5847";"129";"47";"Prinzenmoor";"02"
"004";"01";"0";"58";"5847";"154";"47";"Sophienhamm";"03"
"004";"01";"0";"58";"5847";"999";"47";"BW GV Hohner Harde";"99"
